timestamp,symbol,side,price,size,tickDirection
2018-07-01 00:15:59.342249,XBTUSD,Sell,6414.0,1500,0-
2018-07-01 00:15:59.403985,XBTUSD,Sell,6414.0,6500,0-
2018-07-01 00:16:00.005430,XBTUSD,Buy,6414.5,15000,++
2018-07-01 00:16:01.496506,XBTUSD,Sell,6414.0,2000,--
2018-07-01 00:16:01.528951,XBTUSD,Sell,6414.0,100,0-
2018-07-01 00:16:01.645972,XBTUSD,Sell,6414.0,500,0-
2018-07-01 00:16:01.729797,XBTUSD,Sell,6414.0,20000,0-
2018-07-01 00:16:01.776118,XBTUSD,Sell,6414.0,1000,0-
2018-07-01 00:16:01.796458,XBTUSD,Sell,6414.0,1000,0-
2018-07-01 00:16:01.877260,XBTUSD,Sell,6413.5,23472,--
2018-07-01 00:16:01.877260,XBTUSD,Sell,6414.0,26528,0-
2018-07-01 00:16:01.907677,XBTUSD,Sell,6413.5,3000,0-
2018-07-01 00:16:02.202432,XBTUSD,Sell,6413.5,100,0-
2018-07-01 00:16:02.260358,XBTUSD,Sell,6410.0,6934,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6410.5,115691,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6411.0,59433,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6411.5,23646,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6412.0,11141,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6412.5,74585,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6413.0,42123,--
2018-07-01 00:16:02.260358,XBTUSD,Sell,6413.5,66447,0-
2018-07-01 00:16:02.444905,XBTUSD,Sell,6410.0,200,0-
2018-07-01 00:16:03.624674,XBTUSD,Sell,6410.0,13976,--
2018-07-01 00:16:03.624674,XBTUSD,Sell,6413.0,24,++
2018-07-01 00:16:03.786707,XBTUSD,Sell,6410.0,31000,0-
2018-07-01 00:16:03.850675,XBTUSD,Sell,6410.0,98680,0-
2018-07-01 00:16:03.917135,XBTUSD,Sell,6410.0,11000,0-
2018-07-01 00:16:04.003861,XBTUSD,Sell,6410.0,10,0-
2018-07-01 00:16:04.436565,XBTUSD,Sell,6410.0,10,0-
2018-07-01 00:16:04.520173,XBTUSD,Sell,6410.0,190,0-
2018-07-01 00:16:04.603371,XBTUSD,Sell,6410.0,500,0-
2018-07-01 00:16:04.637619,XBTUSD,Sell,6410.0,4800,0-
2018-07-01 00:16:06.454390,XBTUSD,Sell,6410.0,5000,0-
2018-07-01 00:16:06.589855,XBTUSD,Buy,6410.5,8000,++
2018-07-01 00:16:06.672627,XBTUSD,Sell,6408.5,231,--
2018-07-01 00:16:06.672627,XBTUSD,Sell,6409.0,61388,--
2018-07-01 00:16:06.672627,XBTUSD,Sell,6409.5,587,--
2018-07-01 00:16:06.672627,XBTUSD,Sell,6410.0,2094,--
2018-07-01 00:16:06.711483,XBTUSD,Buy,6410.5,50000,++
2018-07-01 00:16:06.739975,XBTUSD,Sell,6408.5,165,--
2018-07-01 00:16:06.739975,XBTUSD,Sell,6410.0,35,--
2018-07-01 00:16:06.979696,XBTUSD,Sell,6408.5,1500,0-
2018-07-01 00:16:07.004131,XBTUSD,Buy,6409.0,1026,++
2018-07-01 00:16:07.004131,XBTUSD,Buy,6410.5,1974,++
2018-07-01 00:16:07.313094,XBTUSD,Sell,6410.0,150,--
2018-07-01 00:16:07.546592,XBTUSD,Sell,6410.0,1000,0-
2018-07-01 00:16:08.545576,XBTUSD,Sell,6409.5,7765,--
2018-07-01 00:16:08.545576,XBTUSD,Sell,6410.0,22235,0-
2018-07-01 00:16:08.570782,XBTUSD,Sell,6409.5,250,0-
2018-07-01 00:16:08.727181,XBTUSD,Sell,6408.0,1546,--
2018-07-01 00:16:08.727181,XBTUSD,Sell,6408.5,8235,--
2018-07-01 00:16:08.727181,XBTUSD,Sell,6409.0,5,--
2018-07-01 00:16:08.727181,XBTUSD,Sell,6409.5,5214,0-
2018-07-01 00:16:08.789225,XBTUSD,Sell,6408.0,45000,0-
2018-07-01 00:16:08.947217,XBTUSD,Sell,6407.0,9570,--
2018-07-01 00:16:08.947217,XBTUSD,Sell,6407.5,82764,--
2018-07-01 00:16:08.947217,XBTUSD,Sell,6408.0,7666,0-
2018-07-01 00:16:09.042886,XBTUSD,Sell,6407.0,500,0-
2018-07-01 00:16:09.060488,XBTUSD,Sell,6407.0,1750,0-
2018-07-01 00:16:09.184594,XBTUSD,Sell,6407.0,2000,0-
2018-07-01 00:16:09.315771,XBTUSD,Sell,6407.0,5651,0-
2018-07-01 00:16:09.374554,XBTUSD,Sell,6407.0,250,0-
2018-07-01 00:16:09.559745,XBTUSD,Buy,6407.5,17,++
2018-07-01 00:16:09.710831,XBTUSD,Sell,6407.0,4000,--
2018-07-01 00:16:09.738650,XBTUSD,Buy,6407.5,12000,++
2018-07-01 00:16:09.781443,XBTUSD,Sell,6407.0,1500,--
2018-07-01 00:16:09.942283,XBTUSD,Sell,6407.0,100,0-
2018-07-01 00:16:11.313827,XBTUSD,Sell,6407.0,20000,0-
2018-07-01 00:16:11.366234,XBTUSD,Sell,6407.0,6200,0-
2018-07-01 00:16:11.430213,XBTUSD,Sell,6407.0,25000,0-
2018-07-01 00:16:11.662990,XBTUSD,Sell,6407.0,256,0-
2018-07-01 00:16:11.746156,XBTUSD,Sell,6407.0,100,0-
2018-07-01 00:16:11.830042,XBTUSD,Sell,6406.5,65488,--
2018-07-01 00:16:11.830042,XBTUSD,Sell,6407.0,72512,0-
2018-07-01 00:16:11.897462,XBTUSD,Sell,6406.5,500,0-
2018-07-01 00:16:11.959535,XBTUSD,Buy,6407.0,10000,++
2018-07-01 00:16:12.027402,XBTUSD,Sell,6406.5,27000,--
2018-07-01 00:16:12.069330,XBTUSD,Sell,6406.5,200,0-
2018-07-01 00:16:12.185115,XBTUSD,Sell,6406.5,150,0-
2018-07-01 00:16:12.266134,XBTUSD,Sell,6406.5,3000,0-
2018-07-01 00:16:12.433251,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:16:12.514633,XBTUSD,Sell,6406.5,5993,0-
2018-07-01 00:16:13.920594,XBTUSD,Sell,6406.0,5942,--
2018-07-01 00:16:13.920594,XBTUSD,Sell,6406.5,2058,0-
2018-07-01 00:16:14.048374,XBTUSD,Sell,6406.0,200,0-
2018-07-01 00:16:14.270408,XBTUSD,Sell,6405.5,38490,--
2018-07-01 00:16:14.270408,XBTUSD,Sell,6406.0,11510,0-
2018-07-01 00:16:14.345500,XBTUSD,Sell,6406.0,1000,++
2018-07-01 00:16:14.639474,XBTUSD,Sell,6406.0,2200,0+
2018-07-01 00:16:14.704017,XBTUSD,Sell,6406.0,5,0+
2018-07-01 00:16:14.814784,XBTUSD,Sell,6406.0,500,0+
2018-07-01 00:16:14.835909,XBTUSD,Sell,6406.0,3205,0+
2018-07-01 00:16:15.916073,XBTUSD,Sell,6406.0,1000,0+
2018-07-01 00:16:16.259574,XBTUSD,Sell,6406.0,1000,0+
2018-07-01 00:16:16.296003,XBTUSD,Sell,6406.0,2000,0+
2018-07-01 00:16:16.347546,XBTUSD,Sell,6406.0,2500,0+
2018-07-01 00:16:16.416725,XBTUSD,Sell,6406.0,100,0+
2018-07-01 00:16:16.436157,XBTUSD,Sell,6406.0,100,0+
2018-07-01 00:16:16.591498,XBTUSD,Sell,6406.0,2000,0+
2018-07-01 00:16:16.649039,XBTUSD,Buy,6406.5,500,++
2018-07-01 00:16:16.818386,XBTUSD,Buy,6406.5,3000,0+
2018-07-01 00:16:16.841686,XBTUSD,Sell,6406.0,1000,--
2018-07-01 00:16:16.977529,XBTUSD,Sell,6406.0,10000,0-
2018-07-01 00:16:17.051307,XBTUSD,Sell,6406.0,132179,0-
2018-07-01 00:16:17.106342,XBTUSD,Sell,6406.0,500,0-
2018-07-01 00:16:17.369038,XBTUSD,Buy,6406.5,10000,++
2018-07-01 00:16:17.533966,XBTUSD,Sell,6406.0,3000,--
2018-07-01 00:16:18.224005,XBTUSD,Buy,6406.5,340,++
2018-07-01 00:16:18.249994,XBTUSD,Sell,6406.0,20000,--
2018-07-01 00:16:18.425160,XBTUSD,Sell,6406.0,1000,0-
2018-07-01 00:16:18.508264,XBTUSD,Sell,6406.0,250,0-
2018-07-01 00:16:18.568526,XBTUSD,Buy,6406.5,200,++
2018-07-01 00:16:18.706516,XBTUSD,Sell,6406.0,1000,--
2018-07-01 00:16:19.283853,XBTUSD,Sell,6406.0,20000,0-
2018-07-01 00:16:19.324668,XBTUSD,Sell,6406.0,500,0-
2018-07-01 00:16:21.032114,XBTUSD,Sell,6406.0,1000,0-
2018-07-01 00:16:21.050656,XBTUSD,Sell,6406.0,986,0-
2018-07-01 00:16:21.141987,XBTUSD,Sell,6406.0,10,0-
2018-07-01 00:16:21.195214,XBTUSD,Sell,6406.0,3777,0-
2018-07-01 00:16:21.267220,XBTUSD,Buy,6406.5,15000,++
2018-07-01 00:16:21.308784,XBTUSD,Buy,6406.5,3000,0+
2018-07-01 00:16:21.328917,XBTUSD,Buy,6406.5,6404,0+
2018-07-01 00:16:21.357021,XBTUSD,Buy,6406.5,5000,0+
2018-07-01 00:16:21.476959,XBTUSD,Sell,6406.0,50,--
2018-07-01 00:16:21.510038,XBTUSD,Sell,6406.0,30000,0-
2018-07-01 00:16:21.534741,XBTUSD,Sell,6406.0,2100,0-
2018-07-01 00:16:21.583879,XBTUSD,Sell,6406.0,100,0-
2018-07-01 00:16:22.007448,XBTUSD,Sell,6406.0,260,0-
2018-07-01 00:16:22.435599,XBTUSD,Buy,6406.5,35000,++
2018-07-01 00:16:22.502987,XBTUSD,Sell,6406.0,2000,--
2018-07-01 00:16:22.946749,XBTUSD,Sell,6406.0,986,0-
2018-07-01 00:16:23.019641,XBTUSD,Buy,6406.5,50000,++
2018-07-01 00:16:23.092728,XBTUSD,Sell,6406.0,1000,--
2018-07-01 00:16:23.116669,XBTUSD,Sell,6406.0,4000,0-
2018-07-01 00:16:23.159038,XBTUSD,Buy,6406.5,6363,++
2018-07-01 00:16:23.181638,XBTUSD,Buy,6406.5,6363,0+
2018-07-01 00:16:23.208190,XBTUSD,Buy,6406.5,50000,0+
2018-07-01 00:16:23.253177,XBTUSD,Buy,6406.5,500,0+
2018-07-01 00:16:23.315680,XBTUSD,Buy,6406.5,44,0+
2018-07-01 00:16:23.418818,XBTUSD,Buy,6406.5,75000,0+
2018-07-01 00:16:23.447234,XBTUSD,Buy,6406.5,44,0+
2018-07-01 00:16:23.613187,XBTUSD,Buy,6406.5,2000,0+
2018-07-01 00:16:23.673082,XBTUSD,Buy,6406.5,400,0+
2018-07-01 00:16:24.220693,XBTUSD,Buy,6406.5,50000,0+
2018-07-01 00:16:24.232065,XBTUSD,Sell,6406.0,350,--
2018-07-01 00:16:24.261760,XBTUSD,Buy,6406.5,1700,++
2018-07-01 00:16:24.276045,XBTUSD,Buy,6406.5,1000,0+
2018-07-01 00:16:24.385123,XBTUSD,Sell,6406.0,20000,--
2018-07-01 00:16:24.448701,XBTUSD,Buy,6406.5,4523,++
2018-07-01 00:16:24.522623,XBTUSD,Buy,6406.5,16266,0+
2018-07-01 00:16:24.522623,XBTUSD,Buy,6407.0,13734,++
2018-07-01 00:16:24.779372,XBTUSD,Sell,6406.5,3500,--
2018-07-01 00:16:26.198499,XBTUSD,Buy,6407.0,16540,++
2018-07-01 00:16:26.377312,XBTUSD,Sell,6407.0,4000,0+
2018-07-01 00:16:26.437942,XBTUSD,Buy,6407.5,10751,++
2018-07-01 00:16:26.437942,XBTUSD,Buy,6408.0,10865,++
2018-07-01 00:16:26.497323,XBTUSD,Buy,6408.5,6000,++
2018-07-01 00:16:26.841080,XBTUSD,Buy,6408.5,3963,0+
2018-07-01 00:16:26.841080,XBTUSD,Buy,6409.0,2229,++
2018-07-01 00:16:26.841080,XBTUSD,Buy,6409.5,3808,++
2018-07-01 00:16:26.910761,XBTUSD,Buy,6409.5,1000,0+
2018-07-01 00:16:27.330572,XBTUSD,Sell,6409.0,75000,--
2018-07-01 00:16:28.603424,XBTUSD,Buy,6409.5,2300,++
2018-07-01 00:16:28.713041,XBTUSD,Sell,6409.0,4000,--
2018-07-01 00:16:28.738147,XBTUSD,Buy,6409.5,100,++
2018-07-01 00:16:28.810792,XBTUSD,Buy,6409.5,5000,0+
2018-07-01 00:16:28.840182,XBTUSD,Sell,6409.0,600,--
2018-07-01 00:16:28.887595,XBTUSD,Buy,6409.5,1000,++
2018-07-01 00:16:28.902561,XBTUSD,Sell,6409.0,5000,--
2018-07-01 00:16:28.970438,XBTUSD,Sell,6409.0,605,0-
2018-07-01 00:16:28.996161,XBTUSD,Buy,6409.5,13,++
2018-07-01 00:16:29.036597,XBTUSD,Sell,6409.0,986,--
2018-07-01 00:16:29.057836,XBTUSD,Buy,6409.5,500,++
2018-07-01 00:16:29.235620,XBTUSD,Buy,6409.5,1000,0+
2018-07-01 00:16:29.322925,XBTUSD,Buy,6409.5,10000,0+
2018-07-01 00:16:29.448222,XBTUSD,Sell,6409.0,605,--
2018-07-01 00:16:29.534522,XBTUSD,Sell,6409.0,2000,0-
2018-07-01 00:16:29.565441,XBTUSD,Buy,6409.5,5000,++
2018-07-01 00:16:31.532729,XBTUSD,Buy,6409.5,1000,0+
2018-07-01 00:16:31.560171,XBTUSD,Sell,6409.0,129,--
2018-07-01 00:16:31.590260,XBTUSD,Buy,6409.5,150,++
2018-07-01 00:16:31.660442,XBTUSD,Buy,6409.5,500,0+
2018-07-01 00:16:31.676118,XBTUSD,Sell,6409.0,30000,--
2018-07-01 00:16:31.803707,XBTUSD,Buy,6409.5,100,++
2018-07-01 00:16:31.816818,XBTUSD,Sell,6409.0,200,--
2018-07-01 00:16:31.855179,XBTUSD,Buy,6409.5,5,++
2018-07-01 00:16:31.984235,XBTUSD,Buy,6409.5,20000,0+
2018-07-01 00:16:32.107172,XBTUSD,Buy,6409.5,5000,0+
2018-07-01 00:16:32.129586,XBTUSD,Buy,6409.5,100,0+
2018-07-01 00:16:32.142934,XBTUSD,Buy,6409.5,2000,0+
2018-07-01 00:16:33.579230,XBTUSD,Buy,6409.5,1000,0+
2018-07-01 00:16:33.609936,XBTUSD,Buy,6409.5,1001,0+
2018-07-01 00:16:33.636470,XBTUSD,Buy,6409.5,8500,0+
2018-07-01 00:16:33.924627,XBTUSD,Buy,6409.5,9032,0+
2018-07-01 00:16:34.182486,XBTUSD,Buy,6409.5,300,0+
2018-07-01 00:16:34.215616,XBTUSD,Buy,6409.5,3000,0+
2018-07-01 00:16:34.444043,XBTUSD,Buy,6409.5,10000,0+
2018-07-01 00:16:34.724738,XBTUSD,Sell,6409.0,986,--
2018-07-01 00:16:36.463961,XBTUSD,Sell,6409.0,200,0-
2018-07-01 00:16:36.513744,XBTUSD,Sell,6409.0,6300,0-
2018-07-01 00:16:37.671841,XBTUSD,Buy,6409.5,100,++
2018-07-01 00:16:38.382854,XBTUSD,Sell,6409.0,33329,--
2018-07-01 00:16:39.177082,XBTUSD,Sell,6409.0,115,0-
2018-07-01 00:16:39.253175,XBTUSD,Buy,6409.5,400,++
2018-07-01 00:16:39.376499,XBTUSD,Sell,6409.0,30000,--
2018-07-01 00:16:39.626975,XBTUSD,Buy,6409.5,250,++
2018-07-01 00:16:39.925426,XBTUSD,Buy,6409.5,40000,0+
2018-07-01 00:16:42.351647,XBTUSD,Buy,6409.5,1,0+
2018-07-01 00:16:42.470012,XBTUSD,Sell,6409.0,10,--
2018-07-01 00:16:43.788843,XBTUSD,Buy,6409.5,20,++
2018-07-01 00:16:45.334888,XBTUSD,Sell,6409.0,255,--
2018-07-01 00:16:45.557046,XBTUSD,Buy,6409.5,50,++
2018-07-01 00:16:45.754626,XBTUSD,Sell,6409.0,1250,--
2018-07-01 00:16:46.444651,XBTUSD,Sell,6409.0,10,0-
2018-07-01 00:16:47.181413,XBTUSD,Sell,6409.0,1400,0-
2018-07-01 00:16:47.998704,XBTUSD,Buy,6409.5,1000,++
2018-07-01 00:16:48.818288,XBTUSD,Sell,6409.0,700,--
2018-07-01 00:16:49.212399,XBTUSD,Sell,6409.0,10000,0-
2018-07-01 00:16:49.241509,XBTUSD,Sell,6409.0,900,0-
2018-07-01 00:16:49.315188,XBTUSD,Sell,6409.0,100,0-
2018-07-01 00:16:49.802649,XBTUSD,Sell,6409.0,10,0-
2018-07-01 00:16:49.878720,XBTUSD,Sell,6409.0,500,0-
2018-07-01 00:16:49.934065,XBTUSD,Buy,6409.5,10000,++
2018-07-01 00:16:51.436389,XBTUSD,Buy,6409.5,2000,0+
2018-07-01 00:16:52.186860,XBTUSD,Buy,6409.5,1050,0+
2018-07-01 00:16:53.271379,XBTUSD,Sell,6409.0,10,--
2018-07-01 00:16:53.903852,XBTUSD,Sell,6409.0,19551,0-
2018-07-01 00:16:54.209206,XBTUSD,Sell,6409.0,30000,0-
2018-07-01 00:16:54.405457,XBTUSD,Sell,6409.0,32,0-
2018-07-01 00:16:56.049761,XBTUSD,Sell,6409.0,50000,0-
2018-07-01 00:16:56.197054,XBTUSD,Sell,6409.0,40,0-
2018-07-01 00:16:56.265977,XBTUSD,Sell,6409.0,64,0-
2018-07-01 00:16:56.286806,XBTUSD,Buy,6409.5,609,++
2018-07-01 00:16:56.759837,XBTUSD,Sell,6409.0,10,--
2018-07-01 00:16:56.871644,XBTUSD,Sell,6409.0,50000,0-
2018-07-01 00:16:56.921781,XBTUSD,Sell,6409.0,6399,0-
2018-07-01 00:16:57.108900,XBTUSD,Sell,6409.0,3205,0-
2018-07-01 00:16:57.313079,XBTUSD,Sell,6409.0,15000,0-
2018-07-01 00:16:57.399360,XBTUSD,Sell,6409.0,30000,0-
2018-07-01 00:16:57.910049,XBTUSD,Sell,6409.0,1000,0-
2018-07-01 00:16:57.989689,XBTUSD,Sell,6409.0,5000,0-
2018-07-01 00:16:58.033385,XBTUSD,Sell,6409.0,150,0-
2018-07-01 00:16:58.404356,XBTUSD,Sell,6409.0,100,0-
2018-07-01 00:16:58.460125,XBTUSD,Buy,6409.5,13,++
2018-07-01 00:16:58.702625,XBTUSD,Sell,6409.0,15000,--
2018-07-01 00:16:59.327427,XBTUSD,Sell,6409.0,1000,0-
2018-07-01 00:16:59.493967,XBTUSD,Buy,6409.5,5974,++
2018-07-01 00:16:59.840357,XBTUSD,Sell,6409.0,1000,--
2018-07-01 00:17:01.516264,XBTUSD,Sell,6409.0,2000,0-
2018-07-01 00:17:01.527601,XBTUSD,Sell,6409.0,10,0-
2018-07-01 00:17:01.594002,XBTUSD,Sell,6409.0,6000,0-
2018-07-01 00:17:01.668437,XBTUSD,Sell,6409.0,60000,0-
2018-07-01 00:17:01.767511,XBTUSD,Sell,6409.0,5,0-
2018-07-01 00:17:01.878922,XBTUSD,Sell,6409.0,10000,0-
2018-07-01 00:17:01.907108,XBTUSD,Sell,6408.0,3320,--
2018-07-01 00:17:01.907108,XBTUSD,Sell,6408.5,1000,--
2018-07-01 00:17:01.907108,XBTUSD,Sell,6409.0,30680,0-
2018-07-01 00:17:02.011391,XBTUSD,Sell,6408.0,170000,0-
2018-07-01 00:17:02.126329,XBTUSD,Sell,6408.0,750,0-
2018-07-01 00:17:02.470351,XBTUSD,Sell,6407.5,14611,--
2018-07-01 00:17:03.459743,XBTUSD,Buy,6408.0,25,++
2018-07-01 00:17:03.702152,XBTUSD,Buy,6408.0,50000,0+
2018-07-01 00:17:04.260846,XBTUSD,Sell,6407.5,30,--
2018-07-01 00:17:06.185862,XBTUSD,Sell,6407.5,5000,0-
2018-07-01 00:17:06.269612,XBTUSD,Sell,6407.5,5000,0-
2018-07-01 00:17:06.318540,XBTUSD,Sell,6407.5,20000,0-
2018-07-01 00:17:06.348059,XBTUSD,Sell,6407.5,25000,0-
2018-07-01 00:17:06.749361,XBTUSD,Sell,6407.5,986,0-
2018-07-01 00:17:07.473222,XBTUSD,Sell,6407.0,5869,--
2018-07-01 00:17:07.473222,XBTUSD,Sell,6407.5,14131,0-
2018-07-01 00:17:07.515615,XBTUSD,Sell,6407.0,10,0-
2018-07-01 00:17:07.969414,XBTUSD,Sell,6407.0,2730,0-
2018-07-01 00:17:08.188412,XBTUSD,Sell,6407.0,15000,0-
2018-07-01 00:17:08.235760,XBTUSD,Sell,6406.5,21816,--
2018-07-01 00:17:08.235760,XBTUSD,Sell,6407.0,18184,0-
2018-07-01 00:17:08.287512,XBTUSD,Sell,6406.5,986,0-
2018-07-01 00:17:08.507483,XBTUSD,Sell,6406.0,8738,--
2018-07-01 00:17:08.507483,XBTUSD,Sell,6406.5,21262,0-
2018-07-01 00:17:09.014901,XBTUSD,Buy,6406.5,24,++
2018-07-01 00:17:09.292111,XBTUSD,Sell,6406.0,6000,--
2018-07-01 00:17:09.309828,XBTUSD,Sell,6406.0,2500,0-
2018-07-01 00:17:09.435280,XBTUSD,Sell,6406.0,250,0-
2018-07-01 00:17:09.470843,XBTUSD,Sell,6406.0,500,0-
2018-07-01 00:17:09.912754,XBTUSD,Sell,6406.0,1600,0-
2018-07-01 00:17:09.930581,XBTUSD,Sell,6406.0,10000,0-
2018-07-01 00:17:10.283115,XBTUSD,Sell,6406.0,4000,0-
2018-07-01 00:17:10.354011,XBTUSD,Sell,6406.0,1000,0-
2018-07-01 00:17:10.408344,XBTUSD,Sell,6405.5,636,--
2018-07-01 00:17:10.408344,XBTUSD,Sell,6406.0,364,0-
2018-07-01 00:17:10.573118,XBTUSD,Sell,6406.0,6000,++
2018-07-01 00:17:10.622606,XBTUSD,Sell,6406.0,2200,0+
2018-07-01 00:17:11.104067,XBTUSD,Sell,6405.0,17222,--
2018-07-01 00:17:11.104067,XBTUSD,Sell,6405.5,10710,--
2018-07-01 00:17:11.104067,XBTUSD,Sell,6406.0,37068,0+
2018-07-01 00:17:11.278717,XBTUSD,Sell,6405.0,30000,0-
2018-07-01 00:17:11.300970,XBTUSD,Sell,6405.0,10,0-
2018-07-01 00:17:11.435662,XBTUSD,Sell,6405.0,1000,0-
2018-07-01 00:17:11.925817,XBTUSD,Sell,6405.0,45000,0-
2018-07-01 00:17:12.057049,XBTUSD,Sell,6404.5,555,--
2018-07-01 00:17:12.057049,XBTUSD,Sell,6405.0,5445,0-
2018-07-01 00:17:12.110066,XBTUSD,Sell,6404.5,37000,0-
2018-07-01 00:17:13.521437,XBTUSD,Sell,6404.5,20000,0-
2018-07-01 00:17:13.621353,XBTUSD,Sell,6404.5,200,0-
2018-07-01 00:17:13.740580,XBTUSD,Sell,6404.5,500,0-
2018-07-01 00:17:13.822197,XBTUSD,Sell,6404.5,350,0-
2018-07-01 00:17:14.864143,XBTUSD,Buy,6405.0,150,++
2018-07-01 00:17:16.247491,XBTUSD,Sell,6404.5,1000,--
2018-07-01 00:17:16.306717,XBTUSD,Sell,6404.5,10,0-
2018-07-01 00:17:16.337098,XBTUSD,Sell,6404.5,104,0-
2018-07-01 00:17:16.422836,XBTUSD,Sell,6404.5,17600,0-
2018-07-01 00:17:16.463218,XBTUSD,Sell,6404.5,800,0-
2018-07-01 00:17:16.493835,XBTUSD,Sell,6404.5,2000,0-
2018-07-01 00:17:16.566542,XBTUSD,Buy,6405.0,300,++
2018-07-01 00:17:16.579767,XBTUSD,Sell,6404.5,1000,--
2018-07-01 00:17:16.791353,XBTUSD,Sell,6404.5,5550,0-
2018-07-01 00:17:17.023353,XBTUSD,Sell,6404.5,15000,0-
2018-07-01 00:17:17.089231,XBTUSD,Sell,6404.5,12000,0-
2018-07-01 00:17:17.133047,XBTUSD,Buy,6405.0,5000,++
2018-07-01 00:17:17.322215,XBTUSD,Sell,6404.5,1601,--
2018-07-01 00:17:17.439461,XBTUSD,Buy,6405.0,500,++
2018-07-01 00:17:17.751995,XBTUSD,Sell,6404.5,500,--
2018-07-01 00:17:19.002822,XBTUSD,Buy,6405.0,2400,++
2018-07-01 00:17:19.157303,XBTUSD,Sell,6404.5,104,--
2018-07-01 00:17:19.453331,XBTUSD,Buy,6405.0,198194,++
2018-07-01 00:17:19.453331,XBTUSD,Buy,6405.5,1806,++
2018-07-01 00:17:19.761101,XBTUSD,Sell,6405.0,10,--
2018-07-01 00:17:20.294890,XBTUSD,Sell,6405.0,35000,0-
2018-07-01 00:17:20.351071,XBTUSD,Sell,6405.0,1000,0-
2018-07-01 00:17:20.372554,XBTUSD,Buy,6405.5,20000,++
2018-07-01 00:17:20.429483,XBTUSD,Sell,6405.0,500,--
2018-07-01 00:17:20.506242,XBTUSD,Sell,6405.0,500,0-
2018-07-01 00:17:20.546158,XBTUSD,Buy,6405.5,15000,++
2018-07-01 00:17:20.564745,XBTUSD,Buy,6405.5,5,0+
2018-07-01 00:17:21.193885,XBTUSD,Sell,6405.0,13900,--
2018-07-01 00:17:21.448618,XBTUSD,Buy,6405.5,72000,++
2018-07-01 00:17:21.933061,XBTUSD,Sell,6405.0,20000,--
2018-07-01 00:17:22.021233,XBTUSD,Buy,6405.5,2000,++
2018-07-01 00:17:22.236713,XBTUSD,Sell,6405.0,20900,--
2018-07-01 00:17:22.319374,XBTUSD,Sell,6405.0,250,0-
2018-07-01 00:17:22.361077,XBTUSD,Buy,6405.5,5000,++
2018-07-01 00:17:22.405608,XBTUSD,Buy,6405.5,10,0+
2018-07-01 00:17:22.706638,XBTUSD,Buy,6405.5,7413,0+
2018-07-01 00:17:22.706638,XBTUSD,Buy,6406.0,7905,++
2018-07-01 00:17:22.706638,XBTUSD,Buy,6406.5,23224,++
2018-07-01 00:17:23.101582,XBTUSD,Buy,6406.5,5000,0+
2018-07-01 00:17:23.240187,XBTUSD,Sell,6406.0,5000,--
2018-07-01 00:17:23.343960,XBTUSD,Sell,6406.0,50000,0-
2018-07-01 00:17:23.355703,XBTUSD,Sell,6406.0,2000,0-
2018-07-01 00:17:23.449821,XBTUSD,Buy,6406.5,5000,++
2018-07-01 00:17:23.579548,XBTUSD,Buy,6406.5,20,0+
2018-07-01 00:17:23.686538,XBTUSD,Buy,6406.5,43947,0+
2018-07-01 00:17:23.686538,XBTUSD,Buy,6407.0,973,++
2018-07-01 00:17:23.686538,XBTUSD,Buy,6407.5,5080,++
2018-07-01 00:17:24.644011,XBTUSD,Buy,6407.5,50000,0+
2018-07-01 00:17:24.678145,XBTUSD,Sell,6407.0,26,--
2018-07-01 00:17:24.770258,XBTUSD,Sell,6407.0,700,0-
2018-07-01 00:17:24.867769,XBTUSD,Buy,6407.5,1343,++
2018-07-01 00:17:24.912601,XBTUSD,Sell,6407.5,4000,0+
2018-07-01 00:17:25.977546,XBTUSD,Sell,6407.5,50000,0+
2018-07-01 00:17:26.037669,XBTUSD,Buy,6408.0,14986,++
2018-07-01 00:17:26.037669,XBTUSD,Buy,6408.5,928,++
2018-07-01 00:17:26.037669,XBTUSD,Buy,6409.0,450,++
2018-07-01 00:17:26.235862,XBTUSD,Buy,6409.5,1000,++
2018-07-01 00:17:26.720815,XBTUSD,Buy,6409.5,2000,0+
2018-07-01 00:17:27.373049,XBTUSD,Sell,6409.0,5,--
2018-07-01 00:17:27.437760,XBTUSD,Buy,6409.5,5000,++
2018-07-01 00:17:27.501163,XBTUSD,Buy,6409.5,7989,0+
2018-07-01 00:17:27.501163,XBTUSD,Buy,6410.0,52011,++
2018-07-01 00:17:28.869622,XBTUSD,Buy,6410.0,1000,0+
2018-07-01 00:17:28.948904,XBTUSD,Buy,6410.0,2000,0+
2018-07-01 00:17:28.979779,XBTUSD,Sell,6409.5,10000,--
2018-07-01 00:17:29.006903,XBTUSD,Buy,6410.0,1500,++
2018-07-01 00:17:29.210064,XBTUSD,Buy,6410.0,1000,0+
2018-07-01 00:17:29.246517,XBTUSD,Sell,6409.5,200,--
2018-07-01 00:17:29.311813,XBTUSD,Buy,6410.0,13,++
